Target Label,Prioritised Features,Entropy Value,Entropy Conf,Gini Index Value,Gini Index Conf,Category,Best Conf,Significant,PlotSig
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),hiPSC Backbone Media - mTeSR (106),0.01182,0.03390339,0.01122,0.03150315,Least Maturity,0.03150315,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),3D Platform - Extracellular Scaffold (18),0.01157,0.03350335,0.01419,0.01860186,Least Maturity,0.01860186,TRUE,TRUE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),0.01103,0.02860286,0.01002,0.04820482,Least Maturity,0.02860286,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),3D Tissue Media - RPMI-1640 (72),0.01086,0.054005401,0.01339,0.0210021,Least Maturity,0.0210021,TRUE,TRUE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Journal - J Mol Cell Cardiol (4),0.01059,0.0350035,0.01095,0.03780378,Least Maturity,0.0350035,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Pharmacological Intervention - Carbenoxolone (4),0.00999,0.053605361,0.01112,0.04680468,Least Maturity,0.04680468,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),2D Surface - Decellularized ECM (3),0.00994,0.04550455,0.01272,0.03770377,Least Maturity,0.03770377,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Cell Line - IMR90 (19),0.00948,0.04410441,0.01115,0.03410341,Least Maturity,0.03410341,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Calcium Handling Analysis Method - Rare (4),0.00909,0.04120412,0.01101,0.03510351,Least Maturity,0.03510351,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),MYH7 Percentage (MYH6) Quantiles - Q2 (>30.1 and ≤82.35) (4),0.00821,0.059505951,0.0126,0.03620362,Least Maturity,0.03620362,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),3D Tissue Media - Iscove (5),0.00787,0.04840484,0.00676,0.065406541,Least Maturity,0.04840484,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Wnt Induction Duration (days) Quantiles - Q1 (>2 and ≤5) (61),0.00779,0.137613761,0.01246,0.0320032,Least Maturity,0.0320032,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Sarcomere Length (um) Quantiles - Q4 (>1.64 and ≤1.75) (14),0.00778,0.102210221,0.0173,0.01010101,Least Maturity,0.01010101,TRUE,TRUE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Action Potential Amplitude (mV) Quantiles - Q1 (>110 and ≤170) (10),0.00759,0.080308031,0.01113,0.04380438,Least Maturity,0.04380438,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Journal - Biomater Sci (7),0.00619,0.098109811,0.01121,0.03960396,Least Maturity,0.03960396,TRUE,FALSE
Time from Calcium Peak to Relaxation (ms) Quantiles - Q2 (>1000 and ≤310) (6),Calcium Handling Analysis Method - Visual (104),0.00542,0.284328433,0.00983,0.03650365,Least Maturity,0.03650365,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Journal - Am J Physiol Heart Circ Physiol (4),0.02732,0.00350035,0.03072,0.00260026,Least Maturity,0.00260026,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Insulin Start Day - 5 (14),0.02613,0.00720072,0.0217,0.00980098,Least Maturity,0.00720072,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Publication Year - 2018 (45),0.02354,0.01510151,0.01461,0.03420342,Least Maturity,0.01510151,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),hiPSC-CM Purification Duration (days) - 5 days (6),0.0225,0.00840084,0.02471,0.00530053,Least Maturity,0.00530053,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Calcium Handling Analysis Method - Visual (104),0.02239,0.00120012,0.01739,0.00370037,Least Maturity,0.00120012,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D Tissue Media - iCell Maintenance (12),0.02158,0.00590059,0.0157,0.03520352,Least Maturity,0.00590059,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Journal - Tissue Eng Part A (4),0.01866,0.0230023,0.01575,0.03160316,Least Maturity,0.0230023,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),2D Surface - Electrospun (13),0.01793,0.01920192,0.0097,0.086208621,Least Maturity,0.01920192,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Contractile Stress (mN/mm2) Quantiles - Q3 (>0.51 and ≤1.9) (9),0.01654,0.04410441,0.01973,0.02090209,Least Maturity,0.02090209,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Journal - J Biomed Mater Res A (3),0.0165,0.02350235,0.01929,0.02020202,Least Maturity,0.02020202,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Contraction Upstroke Velocity (um/s) Quantiles - Q1 (>50 and ≤1300) (8),0.01598,0.060206021,0.01765,0.02860286,Least Maturity,0.02860286,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),hiPSC-CM Media Supplement - Rare (5),0.01537,0.04150415,0.00931,0.057405741,Least Maturity,0.04150415,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Cell Line - iCell2 (8),0.01503,0.04520452,0.01679,0.02770277,Least Maturity,0.02770277,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D CM Ratio (CM-EC-SC) Quantiles - Q2 (>75 and ≤91) (28),0.01497,0.03440344,0.01182,0.054605461,Least Maturity,0.03440344,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Calcium Flux Amplitude (F/F0) Quantiles - Q3 (>0.9 and ≤1.6) (10),0.01487,0.02560256,0.01225,0.04620462,Least Maturity,0.02560256,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Differentiation Purity Assessment - IHC cTnT (7),0.0147,0.04150415,0.0136,0.04590459,Least Maturity,0.04150415,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D Estimated Tissue Size (mm2) Quantiles - Q4 (>0.13 and ≤2) (31),0.01459,0.03960396,0.01278,0.068406841,Least Maturity,0.03960396,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Max Capture Rate of Paced CMs (Hz) Quantiles - Q2 (>1 and ≤2.9) (8),0.01453,0.054605461,0.01488,0.04160416,Least Maturity,0.04160416,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Coating for Replating - Geltrex (10),0.01425,0.03650365,0.01728,0.02080208,Least Maturity,0.02080208,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Sarcomere Length (um) Quantiles - Q1 (>1.95 and ≤2.5) (13),0.01346,0.03960396,0.01685,0.02270227,Least Maturity,0.02270227,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Publication Year - 2022 (20),0.01339,0.0320032,0.0139,0.04060406,Least Maturity,0.0320032,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D EC Ratio (CM-EC-SC) Quantiles - Q2 (>0 and ≤0) (119),0.0121,0.03970397,0.01199,0.02480248,Least Maturity,0.02480248,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Contraction Upstroke Velocity (um/s) Quantiles - Q3 (>10 and ≤31.5) (7),0.01187,0.064106411,0.01648,0.02710271,Least Maturity,0.02710271,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Cell Area (um2) Quantiles - Q3 (>350 and ≤1800) (13),0.01167,0.057705771,0.01544,0.02920292,Least Maturity,0.02920292,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Beat Rate (bpm) Quantiles - Q4 (<60 and ≥45) (11),0.01144,0.063506351,0.01375,0.04810481,Least Maturity,0.04810481,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Wnt Induction - bFGF (45),0.0111,0.092209221,0.01407,0.04260426,Least Maturity,0.04260426,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D Estimated Cell Density (mil cells/mL) Quantiles - Q2 (>10 and ≤21) (17),0.01089,0.077207721,0.01335,0.04570457,Least Maturity,0.04570457,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Day of Insulin Addition - Known (177),0.01029,0.056205621,0.01278,0.0280028,Least Maturity,0.0280028,TRUE,FALSE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),3D Tissue Media - Commercial Kit (21),0.00967,0.083508351,0.0168,0.020002,Least Maturity,0.020002,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Disease Modelling - Genetic Disorders (18),0.0086,0.099809981,0.01569,0.02370237,Least Maturity,0.02370237,TRUE,TRUE
Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q2 (>8.53 and ≤17) (4),Journal - Sci Transl Med (3),0.00544,0.03580358,0.00946,0.03380338,Least Maturity,0.03380338,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Electrophysiology Analysis Method - Optical Mapping (39),0.04037,0,0.03082,0,Least Maturity,0,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Electron Imaging - Scanning (22),0.02312,0.00170017,0.02037,0.00180018,Least Maturity,0.00170017,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Maturation Strategy - Mechanical (36),0.02268,0.00290029,0.02035,0.00220022,Least Maturity,0.00220022,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Electron Imaging - Transmission (62),0.02014,0.00490049,0.00676,0.175417542,Least Maturity,0.00490049,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Tissue Media - High-glucose DMEM (9),0.01803,0.01150115,0.01525,0.01660166,Least Maturity,0.01150115,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Wnt Inhibitor - IWR (56),0.01537,0.0160016,0.01268,0.02370237,Least Maturity,0.0160016,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Journal - Cell Stem Cell (6),0.01462,0.01240124,0.01094,0.03530353,Least Maturity,0.01240124,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Journal - ACS Appl Mater Interfaces (4),0.0141,0.01470147,0.00932,0.050805081,Least Maturity,0.01470147,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Differentiation Purity Assessment - Flow Cytometry VCAM1+ (4),0.01408,0.01720172,0.0105,0.04170417,Least Maturity,0.01720172,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Tissue Media - iCell Maintenance (12),0.01392,0.01410141,0.01105,0.02920292,Least Maturity,0.01410141,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),2D Surface - Micropatterned (27),0.01239,0.02310231,0.0081,0.081708171,Least Maturity,0.02310231,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Sarcomere Length (um) Quantiles - Q3 (>1.75 and ≤1.88) (13),0.01201,0.0230023,0.00944,0.04760476,Least Maturity,0.0230023,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Maturation Strategy - Electrical (39),0.01174,0.04060406,0.00773,0.115111511,Least Maturity,0.04060406,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Tissue Media - Commercial Kit (21),0.01143,0.0350035,0.01284,0.02040204,Least Maturity,0.02040204,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Estimated Tissue Size (mm2) Quantiles - Q4 (>0.13 and ≤2) (31),0.01122,0.04520452,0.01129,0.03510351,Least Maturity,0.03510351,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Platform - Scaffold Free (43),0.01095,0.053505351,0.01102,0.04340434,Least Maturity,0.04340434,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Cell Line - Rare (132),0.01092,0.050505051,0.01,0.04370437,Least Maturity,0.04370437,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Metabolic Component Category - Signaling Pathway Regulators (6),0.01052,0.03240324,0.00864,0.060006001,Least Maturity,0.03240324,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Journal - PLoS One (9),0.01006,0.03350335,0.0099,0.03660366,Least Maturity,0.03350335,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),3D Tissue Media - Rare (13),0.00986,0.04790479,0.00759,0.090209021,Least Maturity,0.04790479,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Electrophysiology Analysis Method - Microelectrode (31),0.00975,0.053905391,0.01515,0.01420142,Least Maturity,0.01420142,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),0.00929,0.04510451,0.00655,0.095009501,Least Maturity,0.04510451,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Publication Year - 2016 (32),0.00928,0.058705871,0.01164,0.03130313,Least Maturity,0.03130313,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),TNNI3 Precentage (TNNI1) Quantiles - Q2 (>6.5 and ≤16.15) (4),0.0091,0.0490049,0.00765,0.067506751,Least Maturity,0.0490049,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Publication Year - 2017 (43),0.00818,0.080608061,0.01236,0.02470247,Least Maturity,0.02470247,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Contractile Analysis Method - Motion Tracking (93),0.00814,0.144214421,0.01171,0.02780278,Least Maturity,0.02780278,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),MYH7 Percentage (MYH6) Quantiles - Q1 (>82.35 and ≤94.6) (4),0.00808,0.04930493,0.0085,0.052205221,Least Maturity,0.04930493,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Calcium Flux Amplitude (F/F0) Quantiles - Q2 (>1.6 and ≤2.3) (10),0.00747,0.080308031,0.01472,0.01180118,Least Maturity,0.01180118,TRUE,TRUE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Insulin Start Day - 4 (11),0.0071,0.083108311,0.0098,0.04360436,Least Maturity,0.04360436,TRUE,FALSE
Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),Conduction Velocity from Calcium Imaging (cm/s) Quantiles - Q3 (>1.5 and ≤8.53) (5),0.006,0.087308731,0.01587,0.01180118,Least Maturity,0.01180118,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Electrophysiology Analysis Method - Patch Clamp (59),0.05091,0,0.02934,0,Least Maturity,0,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Gene Analysis Method - RNA (169),0.02659,0.00010001,0.00724,0.129312931,Least Maturity,0.00010001,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),0.0255,0.00030003,0.02328,0.00050005,Least Maturity,0.00030003,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Publication Year - 2017 (43),0.01835,0.00180018,0.0098,0.0260026,Least Maturity,0.00180018,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Cell Line - ATCC (5),0.0166,0.00590059,0.02053,0.00270027,Least Maturity,0.00270027,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Wnt Induction Duration (days) - 3 days (38),0.01574,0.00940094,0.0125,0.01120112,Least Maturity,0.00940094,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Number of Cell Lines - 2 (50),0.01553,0.00950095,0.01389,0.00420042,Least Maturity,0.00420042,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Wnt Inhibitor - XAV939 (24),0.01461,0.00870087,0.01617,0.00330033,Least Maturity,0.00330033,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),hiPSC Backbone Media - Rare (19),0.01405,0.00960096,0.00656,0.079607961,Least Maturity,0.00960096,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Seeding Confluency (%) - 85 to 89 (43),0.01405,0.01390139,0.01143,0.01610161,Least Maturity,0.01390139,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Coating for Replating - Gelatin (43),0.01277,0.02140214,0.01002,0.02770277,Least Maturity,0.02140214,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Journal - Biomaterials (16),0.01215,0.01640164,0.0122,0.01120112,Least Maturity,0.01120112,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Cell Line - BJ1 (7),0.01126,0.01310131,0.01335,0.00750075,Least Maturity,0.00750075,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Wnt Inhibitor Duration (days) - >6 days (12),0.01064,0.0310031,0.01276,0.01270127,Least Maturity,0.01270127,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Contractile Force (mN) Quantiles - Q4 (>0.04 and ≤0.16) (10),0.01055,0.01590159,0.00429,0.135013501,Least Maturity,0.01590159,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Number of Cell Lines - >5 (9),0.01036,0.01640164,0.01033,0.01540154,Least Maturity,0.01540154,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Differentiation Purity (%) Quantiles - Q2 (>90 and ≤95) (27),0.00989,0.02760276,0.01341,0.0070007,Least Maturity,0.0070007,TRUE,TRUE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Seeding Confluency 2D (%) - 85 to 89 (26),0.00904,0.04170417,0.00963,0.02530253,Least Maturity,0.02530253,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Metabolic Component - Fatty Acid (13),0.00837,0.04790479,0.00849,0.04460446,Least Maturity,0.04460446,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Cell Line - iCell2 (8),0.00826,0.03190319,0.00507,0.109110911,Least Maturity,0.03190319,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Metabolic Component Category - Sugars and Carbohydrates (9),0.00775,0.03640364,0.00843,0.03020302,Least Maturity,0.03020302,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Journal - Sci Transl Med (3),0.00762,0.04540454,0.00707,0.068206821,Least Maturity,0.04540454,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Action Potential Conduction Velocity (cm/s) Quantiles - Q4 (>2.5 and ≤10.75) (7),0.00671,0.04810481,0.00688,0.053005301,Least Maturity,0.04810481,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Pharmacological Intervention - Other Antiarrhythmic Agents (13),0.00585,0.079707971,0.00842,0.03540354,Least Maturity,0.03540354,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Journal - ACS Appl Mater Interfaces (4),0.00573,0.080408041,0.00833,0.03880388,Least Maturity,0.03880388,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Wnt Inhibitor - IWP (112),0.00569,0.407340734,0.00923,0.03230323,Least Maturity,0.03230323,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),Cell Line - Rare (132),0.00515,0.589558956,0.00875,0.04050405,Least Maturity,0.04050405,TRUE,FALSE
Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),hiPSC Backbone Media - Embryonic Stem Cell (127),0.00477,0.555355536,0.00803,0.03910391,Least Maturity,0.03910391,TRUE,FALSE
Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),Electrophysiology Analysis Method - Patch Clamp (59),0.066,0,0.03868,0,Least Maturity,0,TRUE,TRUE
Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),Action Potential Amplitude (mV) Quantiles - Q4 (>50 and ≤97) (12),0.03273,0,0.02953,0,Least Maturity,0,TRUE,TRUE
Resting Membrane Potential (mV) Quantiles - Q5 (>-35 and ≤-60) (9),Number of Cell Lines - 2 (50),0.02468,0.00080008,0.01404,0.00630063,Least Maturity,0.00080008,TRUE,TRUE
